-12789,30129,-30129,1032,-2432,-2432,-2432,5729,5729,-2432,5729,5729
-13312,29901,-30129,1118,-2512,-2531,-2512,5643,5686,-2531,5686,5729
-13832,29664,-29901,1207,-2589,-2610,-2589,5554,5598,-2610,5598,5643
-14348,29418,-29901,1299,-2664,-2707,-2664,5462,5552,-2707,5552,5643
-1249,-842,-1365,-21590,-14562,23602,-14562,-9822,15920,23602,15920,-25802
-1246,-840,-1362,-21612,-14577,23626,-14577,-9832,15936,23626,15936,-25828
-26811,-18773,-29418,4537,3177,-4978,3177,2224,-3485,-4978,-3485,5462
-26479,-19238,-29418,4425,3215,-4916,3215,2336,-3572,-4916,-3572,5462
-26140,-19698,-29418,4312,3250,-4853,3250,2449,-3657,-4853,-3657,5462
-1143,-893,-1281,-19784,-15457,22167,-15457,-12076,17319,22167,17319,-24838
-1120,-907,-1273,-19286,-15617,21911,-15617,-12646,17743,21911,17743,-24894
-25073,-21039,-28627,3968,3329,-4530,3329,2793,-3801,-4530,-3801,5172
3093,-2689,-3549,-6083,5288,-6981,5288,-4597,6068,-6981,6068,-8010
3151,-2739,-3616,-5733,4984,-6579,4984,-4332,5719,-6579,5719,-7549
3270,-2744,-3659,-5470,4590,-6121,4590,-3851,5136,-6121,5136,-6849
3400,-2753,-3711,-5113,4140,-5579,4140,-3352,4518,-5579,4518,-6088
3509,-2741,-3734,-4874,3808,-5187,3808,-2975,4053,-5187,4053,-5521
3646,-2747,-3785,-4430,3338,-4598,3338,-2515,3465,-4598,3465,-4774
3808,-2767,-3903,-3803,2763,-3897,2763,-2007,2831,-3897,2831,-3993
3975,-2783,-3926,-3120,2185,-3082,2185,-1530,2158,-3082,2158,-3044
2228,3431,-3223,-3187,-4908,-4611,-4908,-7557,-7101,-4611,-7101,-6672
2225,3426,-3219,-3199,-4926,-4628,-4926,-7585,-7127,-4628,-7127,-6697
2150,3442,-3198,-3089,-4943,-4593,-4943,-7911,-7351,-4593,-7351,-6831
2083,3467,-3098,-2947,-4906,-4384,-4906,-8165,-7297,-4384,-7297,-6521
2010,3482,-3034,-2826,-4895,-4265,-4895,-8478,-7388,-4265,-7388,-6439
1930,3482,-2959,-2730,-4925,-4185,-4925,-8886,-7550,-4185,-7550,-6415
1863,3505,-2903,-2581,-4855,-4021,-4855,-9131,-7563,-4021,-7563,-6265
1799,3531,-2850,-2425,-4760,-3843,-4760,-9343,-7543,-3843,-7543,-6089
-31300,9569,-22322,6183,-1890,-4410,-1890,578,1348,-4410,1348,3145
-762,233,-543,26012,-7952,-18551,-7952,2431,5671,-18551,5671,13229
-31463,9021,-21901,6248,-1791,-4349,-1791,513,1247,-4349,1247,3027
-31615,8471,-21473,6309,-1690,-4285,-1690,452,1148,-4285,1148,2910
-31758,7918,-21039,6366,-1587,-4217,-1587,395,1051,-4217,1051,2793
-31892,7362,-20151,6419,-1482,-4056,-1482,342,936,-4056,936,2563
-817,173,-503,27512,-5848,-16927,-5848,1243,3598,-16927,3598,10414
-32129,6245,-19238,6515,-1266,-3901,-1266,246,758,-3901,758,2336
-4555,-32412,-17826,130,931,-512,931,6631,-3647,-512,-3647,2005
-353,-2512,-1381,-448,-3193,1756,-3193,-22726,12499,1756,12499,-6874
-302,-2461,-1314,-350,-2858,1526,-2858,-23280,12429,1526,12429,-6635
-3421,-32551,-16857,73,702,-364,702,6688,-3463,-364,-3463,1793
-2852,-32606,-15868,51,587,-285,587,6710,-3265,-285,-3265,1589
-2283,-32651,-15366,32,470,-221,470,6729,-3166,-221,-3166,1490
-1713,-32686,-14859,18,353,-160,353,6743,-3065,-160,-3065,1393
-1142,-32711,-13832,8,235,-99,235,6753,-2856,-99,-2856,1207
5875,102,-2201,3529,61,1322,61,1,23,1322,23,495
5841,203,-2189,3279,114,1229,114,3,42,1229,42,460
5877,308,-2109,3600,188,1291,188,9,67,1291,67,463
5884,411,-2017,3695,258,1267,258,18,88,1267,88,434
5885,514,-1923,3757,328,1227,328,28,107,1227,107,401
5916,621,-1739,4069,427,1196,427,44,125,1196,125,351
5954,731,-1653,4446,546,1234,546,67,151,1234,151,342
5917,831,-1546,4246,596,1109,596,83,155,1109,155,290
102,1948,-372,-76,-1456,-278,-1456,-27785,-5309,-278,-5309,-1014
68,1959,-374,-33,-968,-185,-968,-27748,-5297,-185,-5297,-1011
34,1957,-373,-8,-485,-92,-485,-27797,-5304,-92,-5304,-1012
0,1960,-306,0,0,0,0,-27790,-4347,0,-4347,-680
-34,1960,-272,-8,484,67,484,-27773,-3865,67,-3865,-538
-68,1965,-239,-33,967,117,967,-27700,-3377,117,-3377,-411
-102,1964,-171,-75,1449,126,1449,-27658,-2413,126,-2413,-210
-137,1970,-103,-134,1925,101,1925,-27535,-1444,101,-1444,-75
-32328,5120,0,6596,-1044,0,-1044,165,0,0,0,0
-32328,5120,0,6596,-1044,0,-1044,165,0,0,0,0
-32412,4555,0,6631,-931,0,-931,130,0,0,0,0
-32487,3988,0,6661,-817,0,-817,100,0,0,0,0
-32551,3421,571,6688,-702,117,-702,73,-12,117,-12,2
-32606,2852,1713,6710,-587,352,-587,51,-30,352,-30,18
-32651,2283,2283,6729,-470,470,-470,32,-32,470,-32,32
-32686,1713,2852,6743,-353,588,-353,18,-30,588,-30,51
-12261,-30347,3988,948,2348,308,2348,5813,764,308,764,100
-12261,-30347,3988,948,2348,308,2348,5813,764,308,764,100
-922,-2402,358,-2939,-7657,-1141,-7657,-19947,-2973,-1141,-2973,-443
-876,-2408,400,-2686,-7381,-1228,-7381,-20280,-3376,-1228,-3376,-562
-526,-1528,252,-3236,-9398,-1555,-9398,-27296,-4516,-1555,-4516,-747
-500,-1540,309,-2913,-8966,-1798,-8966,-27595,-5536,-1798,-5536,-1110
-474,-1552,309,-2605,-8523,-1700,-8523,-27879,-5562,-1700,-5562,-1109
-447,-1560,309,-2316,-8077,-1603,-8077,-28168,-5591,-1603,-5591,-1109
3507,-430,794,-14975,1838,3393,1838,-225,-416,3393,-416,-769
3503,-430,794,-15006,1842,3401,1842,-226,-417,3401,-417,-770
32551,-3421,7362,6688,-702,-1512,-702,73,159,-1512,159,342
3521,-308,795,-15077,1319,3404,1319,-115,-297,3404,-297,-768
3537,-247,797,-15031,1051,3389,1051,-73,-237,3389,-237,-764
3538,-185,797,-15087,790,3398,790,-41,-178,3398,-178,-765
3542,-123,797,-15094,527,3397,527,-18,-118,3397,-118,-764
3557,-62,800,-15004,261,3375,261,-4,-58,3375,-58,-759
169,1939,437,-211,-2421,546,-2421,-27682,6250,546,6250,-1411
170,1943,438,-211,-2419,546,-2419,-27650,6243,546,6243,-1409
136,1955,440,-135,-1933,436,-1933,-27654,6236,436,6236,-1406
105,2019,420,-74,-1426,296,-1426,-27219,5666,296,5666,-1179
70,2023,421,-33,-951,197,-951,-27236,5666,197,5666,-1178
35,2029,422,-8,-475,98,-475,-27221,5660,98,5660,-1177
0,2033,387,0,0,0,0,-27206,5191,0,5191,-990
-35,2034,388,-8,474,-90,474,-27181,5187,-90,5187,-989
-32129,6245,6245,6515,-1266,1266,-1266,246,-246,1266,-246,246
-32129,6245,6245,6515,-1266,1266,-1266,246,-246,1266,-246,246
-32233,5683,5683,6558,-1156,1156,-1156,203,-203,1156,-203,203
-32328,5120,5683,6596,-1044,1159,-1044,165,-183,1159,-183,203
-32412,4555,5120,6631,-931,1047,-931,130,-147,1047,-147,165
528,7982,10245,6661,-817,1049,-817,100,-128,1049,-128,165
-32551,3421,4555,6688,-702,935,-702,73,-98,935,-98,130
-32606,2852,4555,6710,-587,937,-587,51,-82,937,-82,130
-253,-1600,197,-746,-4713,-581,-4713,-29762,-3672,-581,-3672,-453
-5120,-32328,3988,165,1044,128,1044,6596,813,128,813,100
-362,-2577,272,-438,-3121,-329,-3121,-22208,-2344,-329,-2344,-247
-304,-2479,217,-348,-2841,-249,-2841,-23138,-2031,-249,-2031,-178
-3421,-32551,2852,73,702,61,702,6688,586,61,586,51
-2852,-32606,2283,51,587,41,587,6710,469,41,469,32
-2283,-32651,2283,32,470,32,470,6729,470,32,470,32
-1713,-32686,1713,18,353,18,353,6743,353,18,353,18
31615,-8471,571,6309,-1690,-113,-1690,452,30,-113,30,2
31615,-8471,571,6309,-1690,-113,-1690,452,30,-113,30,2
31758,-7918,571,6366,-1587,-114,-1587,395,28,-114,28,2
3336,-770,0,-15266,3524,0,3524,-813,0,0,0,0
3372,-716,0,-15201,3231,0,3231,-686,0,0,0,0
3386,-658,0,-15294,2972,0,2972,-577,0,0,0,0
3396,-598,0,-15401,2715,0,2715,-478,0,0,0,0
3407,-539,-60,-15483,2452,-273,2452,-388,43,-273,43,-4
1340,3683,-205,-1416,-3893,-216,-3893,-10696,-595,-216,-595,-33
971,2668,-148,-2427,-6669,-371,-6669,-18323,-1020,-371,-1020,-56
919,2670,-147,-2213,-6427,-355,-6427,-18665,-1033,-355,-1033,-57
863,2657,-194,-2016,-6206,-455,-6206,-19102,-1401,-455,-1401,-102
810,2650,-241,-1820,-5954,-542,-5954,-19474,-1774,-542,-1774,-161
754,2631,-286,-1638,-5714,-621,-5714,-19928,-2167,-621,-2167,-235
706,2636,-332,-1449,-5409,-682,-5409,-20189,-2547,-682,-2547,-321
652,2616,-375,-1281,-5139,-737,-5139,-20613,-2956,-737,-2956,-424
-31892,7362,-6245,6419,-1482,-1257,-1482,342,290,-1257,290,246
-31892,7362,-6245,6419,-1482,-1257,-1482,342,290,-1257,290,246
-32015,6805,-6245,6469,-1375,-1262,-1375,292,268,-1262,268,246
-32129,6245,-6805,6515,-1266,-1380,-1266,246,268,-1380,268,292
-32233,5683,-7362,6558,-1156,-1498,-1156,203,264,-1498,264,342
-32328,5120,-7918,6596,-1044,-1615,-1044,165,255,-1615,255,395
-32412,4555,-8471,6631,-931,-1733,-931,130,243,-1733,243,452
-889,109,-246,28801,-3536,-7998,-3536,434,982,-7998,982,2221
-363,-1576,-526,-1544,-6690,2235,-6690,-28980,9683,2235,9683,-3235
-363,-1576,-526,-1544,-6690,2235,-6690,-28980,9683,2235,9683,-3235
-336,-1581,-553,-1319,-6209,2171,-6209,-29213,10214,2171,10214,-3571
-307,-1581,-577,-1113,-5727,2091,-5727,-29467,10757,2091,10757,-3927
-280,-1592,-605,-920,-5221,1986,-5221,-29612,11264,1986,11264,-4284
-5120,-32328,-12789,165,1044,-413,1044,6596,-2609,-413,-2609,1032
-362,-2577,-1100,-438,-3121,1332,-3121,-22208,9477,1332,9477,-4044
-311,-2537,-1120,-341,-2783,1229,-2783,-22673,10013,1229,10013,-4422
32551,-3421,-15868,6688,-702,3260,-702,73,-342,3260,-342,1589
32606,-2852,-15868,6710,-587,3265,-587,51,-285,3265,-285,1589
32651,-2283,-15868,6729,-470,3270,-470,32,-228,3270,-228,1589
32686,-1713,-16857,6743,-353,3477,-353,18,-182,3477,-182,1793
32711,-1142,-17344,6753,-235,3581,-235,8,-125,3581,-125,1898
5821,-101,-3170,3098,-54,1687,-54,0,-29,1687,-29,919
5794,0,-3239,2875,0,1607,0,0,0,1607,0,899
5854,102,-3358,3361,58,1928,58,1,33,1928,33,1106
136,1951,-1204,-135,-1936,-1194,-1936,-27686,-17087,-1194,-17087,-10545
137,1962,-1211,-134,-1929,-1191,-1929,-27599,-17033,-1191,-17033,-10512
105,2021,-1273,-74,-1425,-898,-1425,-27203,-17143,-898,-17143,-10803
70,2022,-1301,-33,-951,-611,-951,-27244,-17523,-611,-17523,-11270
35,2030,-1359,-8,-475,-317,-475,-27213,-18212,-317,-18212,-12188
0,2032,-1385,0,0,0,0,-27214,-18559,0,-18559,-12657
-35,2036,-1415,-8,474,329,474,-27165,-18873,329,-18873,-13112
-71,2037,-1466,-33,947,681,947,-27124,-19523,681,-19523,-14052
-1046,-54,-790,30368,1591,-22950,1591,83,-1202,-22950,-1202,17345
-32651,-2283,-24702,6729,470,-5090,470,32,-355,-5090,-355,3851
-1044,-91,-802,30220,2643,-23238,2643,231,-2033,-23238,-2033,17869
-1043,-109,-815,30127,3166,-23542,3166,332,-2474,-23542,-2474,18396
-32487,-3988,-26140,6661,817,-5360,817,100,-658,-5360,-658,4312
-32412,-4555,-26479,6631,931,-5417,931,130,-761,-5417,-761,4425
-1039,-164,-872,29738,4710,-24961,4710,745,-3953,-24961,-3953,20951
-32233,-5683,-27450,6558,1156,-5584,1156,203,-984,-5584,-984,4756
5683,-32233,-28345,203,-1156,1016,-1156,6558,-5767,1016,-5767,5071
5683,-32233,-28345,203,-1156,1016,-1156,6558,-5767,1016,-5767,5071
6245,-32129,-28627,246,-1266,1128,-1266,6515,-5805,1128,-5805,5172
6805,-32015,-28899,292,-1375,1241,-1375,6469,-5840,1241,-5840,5271
7362,-31892,-29418,342,-1482,1367,-1482,6419,-5921,1367,-5921,5462
664,-2664,-2468,-1258,5047,-4675,5047,-20244,18752,-4675,18752,-17370
711,-2654,-2490,-1439,5371,-5040,5371,-20047,18810,-5040,18810,-17649
754,-2632,-2502,-1637,5712,-5428,5712,-19921,18932,-5428,18932,-17992
5526,1689,-5319,2519,770,2425,770,235,741,2425,741,2334
5542,1694,-5335,2643,808,2544,808,247,778,2544,778,2449
5595,1817,-5415,3243,1053,3139,1053,342,1020,3139,1020,3038
5606,1930,-5498,3542,1219,3473,1219,419,1195,3473,1195,3406
5637,2051,-5562,3985,1450,3932,1450,528,1431,3932,1431,3880
5655,2170,-5616,4345,1668,4315,1668,640,1656,4315,1656,4286
5605,2264,-5644,4203,1698,4232,1698,686,1710,4232,1710,4261
5654,2400,-5734,4800,2037,4869,2037,865,2066,4869,2066,4938
-10656,30947,-30557,716,-2081,-2055,-2081,6045,5968,-2055,5968,5893
-10656,30947,-30557,716,-2081,-2055,-2081,6045,5968,-2055,5968,5893
-11194,30757,-30557,791,-2173,-2159,-2173,5970,5932,-2159,5932,5893
-11729,30557,-30347,868,-2262,-2246,-2262,5893,5853,-2246,5853,5813
-12261,30347,-30347,948,-2348,-2348,-2348,5813,5813,-2348,5813,5813
-12789,30129,-30347,1032,-2432,-2449,-2432,5729,5771,-2449,5771,5813
-13312,29901,-30129,1118,-2512,-2531,-2512,5643,5686,-2531,5686,5729
-13832,29664,-30129,1207,-2589,-2630,-2589,5554,5641,-2630,5641,5729
-1275,-828,-1400,-22016,-14297,24164,-14297,-9284,15692,24164,15692,-26522
-1263,-820,-1387,-22094,-14348,24250,-14348,-9318,15748,24250,15748,-26617
-1242,-838,-1369,-21634,-14592,23839,-14592,-9842,16079,23839,16079,-26269
-26811,-18773,-29901,4537,3177,-5060,3177,2224,-3543,-5060,-3543,5643
-26479,-19238,-29901,4425,3215,-4997,3215,2336,-3630,-4997,-3630,5643
-26140,-19698,-29664,4312,3250,-4894,3250,2449,-3688,-4894,-3688,5554
-1143,-893,-1304,-19784,-15457,22565,-15457,-12076,17630,22565,17630,-25738
-25436,-20598,-29418,4083,3307,-4723,3307,2678,-3824,-4723,-3824,5462
3017,-2717,-3585,-6066,5462,-7207,5462,-4918,6490,-7207,6490,-8563
3074,-2768,-3652,-5731,5160,-6809,5160,-4646,6131,-6809,6131,-8090
3175,-2760,-3714,-5592,4861,-6542,4861,-4225,5687,-6542,5687,-7654
3324,-2789,-3795,-5137,4310,-5865,4310,-3616,4921,-5865,4921,-6696
3429,-2777,-3821,-4934,3995,-5498,3995,-3235,4452,-5498,4452,-6127
3530,-2758,-3879,-4740,3703,-5209,3703,-2893,4070,-5209,4070,-5725
3676,-2770,-3946,-4236,3192,-4546,3192,-2405,3426,-4546,3426,-4880
3852,-2799,-4038,-3520,2557,-3690,2557,-1858,2681,-3690,2681,-3868
3391,5028,-5028,1576,2337,2337,2337,3465,3465,2337,3465,3465
2297,3405,-3405,-3317,-4918,-4918,-4918,-7291,-7291,-4918,-7291,-7291
2233,3439,-3359,-3163,-4871,-4758,-4871,-7501,-7326,-4758,-7326,-7156
2158,3454,-3295,-3055,-4889,-4664,-4889,-7825,-7465,-4664,-7465,-7121
2088,3475,-3238,-2926,-4870,-4538,-4870,-8106,-7552,-4538,-7552,-7037
2022,3502,-3186,-2780,-4815,-4381,-4815,-8340,-7589,-4381,-7589,-6905
1945,3509,-3118,-2672,-4820,-4283,-4820,-8696,-7727,-4283,-7727,-6866
1877,3531,-3064,-2528,-4755,-4126,-4755,-8944,-7760,-4126,-7760,-6732
-30757,11194,-24323,5970,-2173,-4722,-2173,791,1718,-4722,1718,3734
-30757,11194,-24323,5970,-2173,-4722,-2173,791,1718,-4722,1718,3734
-30947,10656,-23937,6045,-2081,-4675,-2081,716,1610,-4675,1610,3616
-31129,10114,-23544,6116,-1987,-4626,-1987,645,1503,-4626,1503,3498
-762,233,-553,26012,-7952,-18895,-7952,2431,5776,-18895,5776,13725
-31463,9021,-22736,6248,-1791,-4515,-1791,513,1294,-4515,1294,3263
-31615,8471,-21901,6309,-1690,-4370,-1690,452,1171,-4370,1171,3027
-793,197,-536,26937,-6716,-18213,-6716,1674,4541,-18213,4541,12314
-336,-1583,-996,-1319,-6206,3906,-6206,-29197,18377,3906,18377,-11567
-336,-1582,-996,-1319,-6207,3907,-6207,-29205,18382,3907,18382,-11570
-307,-1580,-968,-1113,-5729,3512,-5729,-29475,18070,3512,18070,-11078
-280,-1593,-951,-920,-5220,3115,-5220,-29604,17669,3115,17669,-10546
-5120,-32328,-18302,165,1044,-591,1044,6596,-3734,-591,-3734,2114
-353,-2518,-1385,-447,-3187,1753,-3187,-22679,12473,1753,12473,-6860
-303,-2475,-1321,-349,-2844,1518,-2844,-23169,12370,1518,12370,-6604
-258,-2459,-1273,-258,-2462,1275,-2462,-23428,12132,1275,12132,-6283
5938,415,-2702,4125,288,1877,288,20,131,1877,131,854
5968,417,-2716,4364,305,1986,305,21,138,1986,138,903
5971,522,-2721,4440,388,2023,388,33,177,2023,177,922
5993,629,-2547,4686,492,1991,492,51,209,1991,209,846
5991,735,-2455,4738,581,1941,581,71,238,1941,238,795
5969,838,-2355,4654,654,1836,654,91,258,1836,258,724
6050,958,-2195,5394,854,1957,854,135,310,1957,310,710
6026,1062,-2092,5308,936,1843,936,165,325,1843,325,640
0,1957,-572,0,0,0,0,-27814,-8132,0,-8132,-2377
0,1961,-573,0,0,0,0,-27782,-8122,0,-8122,-2374
-34,1961,-573,-8,484,141,484,-27765,-8119,141,-8119,-2374
-68,1967,-509,-33,966,250,966,-27684,-7169,250,-7169,-1856
-103,1971,-477,-75,1446,350,1446,-27602,-6686,350,-6686,-1619
-138,1976,-411,-134,1922,400,1922,-27487,-5728,400,-5728,-1194
-172,1976,-378,-209,2396,458,2396,-27388,-5245,458,-5245,-1004
-208,1981,-311,-300,2862,450,2862,-27233,-4283,450,-4283,-673
-1822,-31,-158,-28877,-504,2517,-504,-8,43,2517,43,-219
-32711,-1142,-2852,6753,235,-588,235,8,-20,-588,-20,51
-1844,-96,-160,-28615,-1499,2497,-1499,-78,130,2497,130,-217
-1832,-128,-96,-28633,-2002,1502,-2002,-140,105,1502,105,-78
-1818,-159,-31,-28650,-2506,501,-2506,-219,43,501,43,-8
-1825,-191,0,-28467,-2992,0,-2992,-314,0,0,0,0
-1825,-224,0,-28330,-3478,0,-3478,-427,0,0,0,0
-1827,-256,32,-28153,-3956,-496,-3956,-556,-69,-496,-69,-8
-2283,-32651,2852,32,470,41,470,6729,587,41,587,51
-2283,-32651,2852,32,470,41,470,6729,587,41,587,51
-1713,-32686,2852,18,353,30,353,6743,588,30,588,51
-1142,-32711,2852,8,235,20,235,6753,588,20,588,51
-571,-32726,3988,2,117,14,117,6759,823,14,823,100
0,-32731,3988,0,0,0,0,6762,824,0,824,100
571,-32726,4555,2,-117,-16,-117,6759,940,-16,940,130
1142,-32711,5120,8,-235,-36,-235,6753,1057,-36,1057,165
3354,-1089,672,-13799,4483,2768,4483,-1456,-899,2768,-899,-555
3395,-1103,681,-13488,4382,2706,4382,-1424,-879,2706,-879,-542
3173,-970,633,-15480,4733,3088,4733,-1447,-944,3088,-944,-616
31463,-9021,6245,6248,-1791,-1240,-1791,513,355,-1240,355,246
31615,-8471,6805,6309,-1690,-1357,-1690,452,363,-1357,363,292
31758,-7918,6805,6366,-1587,-1364,-1587,395,340,-1364,340,292
3344,-772,772,-15205,3510,3510,3510,-810,-810,3510,-810,-810
3352,-712,770,-15361,3265,3532,3265,-694,-750,3532,-750,-812
754,2631,615,-1638,-5714,1337,-5714,-19928,4663,1337,4663,-1091
752,2624,614,-1643,-5731,1341,-5731,-19987,4677,1341,4677,-1094
698,2605,606,-1466,-5473,1274,-5473,-20428,4757,1274,4757,-1107
650,2610,605,-1284,-5152,1194,-5152,-20666,4791,1194,4791,-1110
460,1995,460,-1370,-5936,1370,-5936,-25715,5936,1370,5936,-1370
424,1999,459,-1172,-5514,1268,-5514,-25945,5966,1268,5966,-1372
389,2004,459,-987,-5082,1164,-5082,-26146,5991,1164,5991,-1373
349,1979,417,-825,-4683,988,-4683,-26564,5608,988,5608,-1183
-32412,4555,6805,6631,-931,1392,-931,130,-195,1392,-195,292
-32412,4555,6805,6631,-931,1392,-931,130,-195,1392,-195,292
-32487,3988,6245,6661,-817,1280,-817,100,-157,1280,-157,246
401,6845,12496,6688,-702,1283,-702,73,-134,1283,-134,246
-32606,2852,6245,6710,-587,1285,-587,51,-112,1285,-112,246
-32651,2283,6245,6729,-470,1287,-470,32,-90,1287,-90,246
-32686,1713,5683,6743,-353,1172,-353,18,-61,1172,-61,203
-32711,1142,5120,6753,-235,1057,-235,8,-36,1057,-36,165
-315,-2567,360,-338,-2754,-386,-2754,-22436,-3146,-386,-3146,-441
-3988,-32487,4555,100,817,114,817,6661,934,114,934,130
-3421,-32551,4555,73,702,98,702,6688,935,98,935,130
-2852,-32606,3988,51,587,71,587,6710,820,71,820,100
-2283,-32651,3988,32,470,57,470,6729,822,57,822,100
-1713,-32686,3988,18,353,43,353,6743,822,43,822,100
-1142,-32711,3421,8,235,24,235,6753,706,24,706,73
-571,-32726,2852,2,117,10,117,6759,589,10,589,51
3370,-716,240,-15216,3234,1085,3234,-687,-230,1085,-230,-77
3365,-715,240,-15254,3242,1087,3242,-689,-231,1087,-231,-77
3368,-654,239,-15432,2999,1096,2999,-583,-213,1096,-213,-77
3384,-596,179,-15494,2732,823,2732,-481,-145,823,-145,-43
3388,-536,179,-15631,2475,828,2475,-392,-131,828,-131,-43
3402,-478,59,-15674,2202,276,2202,-309,-38,276,-38,-4
3410,-418,59,-15746,1933,276,1933,-237,-33,276,-33,-4
3423,-359,0,-15761,1656,0,1656,-174,0,0,0,0
810,2651,0,-1819,-5951,0,-5951,-19467,0,0,0,0
801,2622,0,-1840,-6021,0,-6021,-19694,0,0,0,0
753,2627,0,-1641,-5724,0,-5724,-19965,0,0,0,0
700,2612,-47,-1462,-5457,-98,-5457,-20368,-368,-98,-368,-6
495,1988,-71,-1584,-6356,-228,-6356,-25493,-916,-228,-916,-32
460,1993,-107,-1371,-5940,-319,-5940,-25730,-1382,-319,-1382,-74
424,1997,-106,-1172,-5518,-295,-5518,-25961,-1389,-295,-1389,-74
385,1981,-175,-994,-5116,-454,-5116,-26323,-2337,-454,-2337,-207
-30129,12789,-3988,5729,-2432,-758,-2432,1032,321,-758,321,100
-30129,12789,-3988,5729,-2432,-758,-2432,1032,321,-758,321,100
-30347,12261,-3988,5813,-2348,-764,-2348,948,308,-764,308,100
-30557,11729,-4555,5893,-2262,-878,-2262,868,337,-878,337,130
-30757,11194,-5120,5970,-2173,-994,-2173,791,361,-994,361,165
-30947,10656,-6245,6045,-2081,-1219,-2081,716,420,-1219,420,246
-748,243,-150,25655,-8335,-5147,-8335,2708,1672,-5147,1672,1032
-31300,9569,-6805,6183,-1890,-1344,-1890,578,411,-1344,411,292
-447,-1559,-419,-2316,-8079,2175,-8079,-28176,7586,2175,7586,-2042
-447,-1559,-419,-2316,-8079,2175,-8079,-28176,7586,2175,7586,-2042
-419,-1563,-446,-2044,-7629,2177,-7629,-28472,8125,2177,8125,-2318
-391,-1568,-472,-1786,-7167,2159,-7167,-28746,8661,2159,8661,-2609
-363,-1576,-499,-1544,-6690,2121,-6690,-28980,9190,2121,9190,-2914
-336,-1581,-526,-1319,-6209,2066,-6209,-29213,9723,2066,9723,-3236
-308,-1585,-552,-1112,-5721,1993,-5721,-29436,10256,1993,10256,-3573
-279,-1586,-577,-922,-5229,1903,-5229,-29658,10792,1903,10792,-3927
32328,-5120,-13312,6596,-1044,2716,-1044,165,-430,2716,-430,1118
32328,-5120,-13312,6596,-1044,2716,-1044,165,-430,2716,-430,1118
32412,-4555,-13832,6631,-931,2829,-931,130,-397,2829,-397,1207
32487,-3988,-14859,6661,-817,3047,-817,100,-374,3047,-374,1393
6240,-655,-2848,6688,-702,3053,-702,73,-320,3053,-320,1393
6312,-552,-3072,6710,-587,3265,-587,51,-285,3265,-285,1589
6318,-441,-3166,6729,-470,3372,-470,32,-235,3372,-235,1690
6354,-333,-3277,6743,-353,3477,-353,18,-182,3477,-182,1793
0,2030,-1135,0,0,0,0,-27230,-15226,0,-15226,-8514
0,2033,-1136,0,0,0,0,-27206,-15213,0,-15213,-8507
-35,2037,-1139,-8,474,265,474,-27157,-15188,265,-15188,-8494
-71,2038,-1199,-33,946,556,946,-27116,-15948,556,-15948,-9380
-106,2041,-1201,-74,1417,834,1417,-27043,-15917,834,-15917,-9369
-142,2044,-1261,-131,1884,1162,1884,-26946,-16630,1162,-16630,-10263
-179,2047,-1320,-205,2346,1514,2346,-26824,-17308,1514,-17308,-11168
-215,2050,-1352,-294,2804,1849,2804,-26679,-17599,1849,-17599,-11609
-32726,-571,-22736,6759,117,-4696,117,2,-81,-4696,-81,3263
-32726,-571,-22736,6759,117,-4696,117,2,-81,-4696,-81,3263
-32711,-1142,-23144,6753,235,-4778,235,8,-166,-4778,-166,3380
-32686,-1713,-23544,6743,353,-4857,353,18,-254,-4857,-254,3498
-32651,-2283,-24323,6729,470,-5012,470,32,-350,-5012,-350,3734
-32606,-2852,-24702,6710,587,-5083,587,51,-444,-5083,-444,3851
-1123,-118,-865,30768,3233,-23699,3233,339,-2490,-23699,-2490,18254
-32487,-3988,-25792,6661,817,-5288,817,100,-649,-5288,-649,4198
5120,-32328,-26811,165,-1044,866,-1044,6596,-5470,866,-5470,4537
5120,-32328,-27135,165,-1044,876,-1044,6596,-5536,876,-5536,4647
5683,-32233,-27135,203,-1156,973,-1156,6558,-5520,973,-5520,4647
6245,-32129,-27450,246,-1266,1082,-1266,6515,-5566,1082,-5566,4756
6805,-32015,-28055,292,-1375,1205,-1375,6469,-5669,1205,-5669,4968
7362,-31892,-28345,342,-1482,1317,-1482,6419,-5705,1317,-5705,5071
7918,-31758,-28899,395,-1587,1444,-1587,6366,-5793,1444,-5793,5271
714,-2665,-2459,-1432,5347,-4932,5347,-19958,18410,-4932,18410,-16982
5929,1700,-5590,5420,1554,5110,1554,445,1465,5110,1465,4818
5937,1702,-5598,5486,1573,5173,1573,451,1483,5173,1483,4877
5950,1819,-5684,5759,1760,5502,1760,538,1682,5502,1682,5256
31129,10114,-29901,6116,1987,5875,1987,645,1908,5875,1908,5643
6020,2072,-5860,6045,2081,5885,2081,716,2026,5885,2026,5729
5929,2158,-5808,5970,2173,5849,2173,791,2128,5849,2128,5729
5969,2291,-5885,5893,2262,5811,2262,868,2230,5811,2230,5729
5957,2406,-5957,5813,2348,5813,2348,948,2348,5813,2348,5813
-9021,31463,-30557,513,-1791,-1740,-1791,6248,6068,-1740,6068,5893
-298,975,-952,2583,-8451,-8250,-8451,27644,26987,-8250,26987,26345
-10114,31129,-30557,645,-1987,-1950,-1987,6116,6003,-1950,6003,5893
-10656,30947,-30557,716,-2081,-2055,-2081,6045,5968,-2055,5968,5893
-11194,30757,-30557,791,-2173,-2159,-2173,5970,5932,-2159,5932,5893
